期間,20220901,20220930
のぞみ121,down,◆,9月17・23日運転
のぞみ273,down,◆,9月17・23日運転
のぞみ275,down,◆,9月3・10・15・16・22日運転
のぞみ201,down,◆,休日運休・但し、9月18・23日は運転
のぞみ277,down,◆,9月16～18・22～24日運転
のぞみ279,down,◆,9月17・23日運転
こだま703,down,☆,N700S車両で運転
のぞみ125,down,◆,9月17・18・23日運転
のぞみ283,down,◆,9月3・7～10・12～17・20～24・26日運転
のぞみ205,down,◆,休日と9月9・10・17・23・24・30日は運休・但し、9月4・11・18・19・25日は運転
のぞみ127,down,◆,9月9・10・17・23・24・30日運転
のぞみ285,down,◆,9月17・23日運転
ひかり633,down,☆,N700S車両で運転
のぞみ287,down,◆,9月16・17・22・23日運転
のぞみ289,down,◆,9月16・17・22・23日運転
のぞみ207,down,☆,N700S車両で運転
のぞみ129,down,◆,9月17・23日運転
のぞみ295,down,◆,9月3・8～10・15～17・22～24日運転
のぞみ209,down,◆,休日と9月17・23日は運休・但し、9月4・11・18・19・25日は運転
のぞみ131,down,◆,9月17・23日運転
のぞみ297,down,◆,9月9・16・17・22・23日運転
のぞみ211,down,◆,休日運休・但し、9月18・23日は運転
のぞみ133,down,◆,9月17・23日運転
のぞみ301,down,◆,9月16・17・22・23日運転
のぞみ303,down,◆,9月17日運転
のぞみ213,down,☆,N700S車両で運転
のぞみ135,down,◆,9月17・23日運転
のぞみ307,down,◆,9月2・3・8～10・15～17・22～24日運転
のぞみ215,down,◆,休日と9月17・23日は運休・但し、9月18日は運転
のぞみ137,down,◆,9月17・23日運転
のぞみ309,down,◆,9月16・17・22・23日運転
のぞみ311,down,◆,9月16・19・22日運転
のぞみ313,down,◆,9月17・23日運転
のぞみ315,down,◆,9月17・23日運転
のぞみ317,down,◆,9月17・23日運転
のぞみ319,down,◆,9月16・17・22・23日運転
のぞみ221,down,◆,休日と9月17・23日は運休・但し、9月18・19日は運転
のぞみ143,down,◆,9月17・23日運転
のぞみ321,down,◆,9月17・23日運転
のぞみ323,down,◆,9月16・17・22・23日運転
のぞみ223,down,◆,9月2・3・9・10・15・24日運転
のぞみ145,down,◆,9月25日運転
のぞみ325,down,◆,9月17・22・23日運転
のぞみ327,down,◆,9月17・23日運転
のぞみ329,down,◆,9月23日運転
のぞみ331,down,◆,9月3・9・10・16～18・22～24日運転
のぞみ333,down,◆,9月17日運転
のぞみ335,down,◆,9月23日運転
のぞみ337,down,◆,9月16・17・22・23日運転
のぞみ339,down,◆,9月23日運転
のぞみ151,down,◆,9月19・25日運転
のぞみ341,down,◆,9月17・23日運転
のぞみ343,down,◆,9月17日運転
のぞみ347,down,◆,9月9・17・19・22～25日運転
のぞみ349,down,◆,9月16日運転
のぞみ351,down,◆,9月23日運転
のぞみ353,down,◆,9月17・23日運転
のぞみ355,down,◆,9月16・22日運転
のぞみ357,down,◆,9月17・19・25日運転
こだま727,down,☆,N700S車両で運転
のぞみ363,down,◆,9月9・17・22～24日運転
のぞみ365,down,◆,9月19・25日運転
のぞみ367,down,◆,9月23日運転
のぞみ369,down,◆,9月16日運転
のぞみ371,down,◆,9月17・22・23日運転
のぞみ163,down,◆,9月19・25日運転
のぞみ373,down,◆,9月16・19・25日運転
のぞみ165,down,◆,9月19・25日運転
のぞみ379,down,◆,9月2・9・16～19・22～25・30日運転
のぞみ381,down,◆,9月4・11日運転
のぞみ383,down,◆,9月19・25日運転
こだま733,down,☆,N700S車両で運転
のぞみ385,down,◆,9月19・25日運転
のぞみ387,down,◆,9月17・23日運転
のぞみ169,down,◆,9月19・25日運転
のぞみ389,down,◆,9月16・22日運転
のぞみ391,down,◆,9月19・25日運転
のぞみ171,down,◆,9月19・25日運転
のぞみ395,down,◆,9月16・19・22・25日運転
のぞみ397,down,◆,9月2・4・9・16～18・22～24・30日運転
のぞみ173,down,◆,9月11・19・25日運転
のぞみ399,down,◆,9月19・25日運転
のぞみ175,down,◆,9月22日運転
のぞみ403,down,◆,9月16・19・25日運転
のぞみ405,down,◆,9月16・19・25日運転
のぞみ177,down,◆,9月19・25日運転
のぞみ177,down,◆,9月16・22日運転
のぞみ409,down,◆,9月16・22日運転
のぞみ239,down,◆,土曜と9月9・11・16・18・19・24・25・30日は運休
のぞみ179,down,◆,9月9・11・16・18・19・24・25・30日運転
のぞみ411,down,◆,9月4・11・16・19・22・25日運転
のぞみ181,down,◆,9月19・25日運転
のぞみ415,down,◆,9月16・19・22・25日運転
のぞみ417,down,◆,9月9・19・22・25日運転
のぞみ183,down,◆,9月16・22日運転
のぞみ421,down,◆,9月2・9・16・19・22・25・30日運転
のぞみ245,down,◆,土曜と9月9・11・16・19・25・30日は運休・但し、9月24日は運転
のぞみ185,down,◆,9月16・19・25日運転
のぞみ185,down,◆,9月9・11・30日運転
のぞみ423,down,◆,9月16・19・22・25日運転
こだま801,down,◆,9月4・11・18・19・23・25日運転
のぞみ247,down,☆,N700S車両で運転
のぞみ425,down,◆,9月2・4・11日運転
のぞみ187,down,◆,9月16・19・22・25日運転
のぞみ427,down,◆,9月8・9・15・16・18・19・22・25日運転
のぞみ429,down,◆,9月9・16・19・22・25・30日運転
のぞみ431,down,◆,9月2・9・30日運転
のぞみ189,down,◆,9月22日運転
のぞみ189,down,◆,9月16日運転
のぞみ433,down,◆,9月16・19・22・25日運転
のぞみ251,down,◆,土曜運休・但し、9月24日は運転
のぞみ435,down,◆,9月2・9・16・19・22・25・30日運転
のぞみ437,down,◆,9月9・16・19・22・25日運転
のぞみ439,down,◆,9月2・4・8・9・11・15・16・18・19・22・25・30日運転
のぞみ441,down,◆,9月16・19・22・25日運転
のぞみ255,down,☆,N700S車両で運転
のぞみ443,down,◆,9月9・16・19・22・25日運転
のぞみ445,down,◆,9月2・9・16・19・22・25・30日運転
のぞみ447,down,◆,9月16・22日運転
のぞみ449,down,◆,9月2・4・8・9・11・15・16・18・19・22・24・25・30日運転
こだま805,down,◆,休日運休
のぞみ451,down,◆,9月9・16・19・22・25日運転
のぞみ453,down,◆,9月16・22日運転
のぞみ455,down,◆,9月2・4・9・11・16・18・19・22・25・30日運転
のぞみ459,down,◆,9月4・9・11・16・18・19・22・24・25・30日運転
のぞみ461,down,◆,9月16・22日運転
ひかり665,down,◆,9月4・11・19・25日運転
のぞみ463,down,◆,9月9・16・18・19・22・25日運転
のぞみ465,down,◆,9月2・15～17・22・23・30日運転
のぞみ467,down,◆,9月4・9・11・16・18・19・22・24・25日運転
のぞみ469,down,◆,9月16・19・22・25日運転
のぞみ261,down,☆,N700S車両で運転
のぞみ471,down,◆,9月18日運転
のぞみ473,down,◆,9月3・4・10・11・15～19・22～25日運転
のぞみ71,down,◆,9月2・4・9・11・19・25・30日運転
こだま802,up,◆,土曜・休日運休
こだま806,up,◆,土曜・休日運休
こだま810,up,◆,土曜・休日運休
のぞみ70,up,◆,9月3・5・10・12・17・20・23・26日運転
こだま816,up,◆,土曜・休日運休
こだま818,up,◆,土曜・休日運休
のぞみ204,up,☆,N700S車両で運転
のぞみ270,up,◆,9月17日運転
のぞみ272,up,◆,9月16・17・22日運転
のぞみ274,up,◆,9月1・3・6～10・13～15・18・21・23・24・27～30日運転
のぞみ276,up,◆,9月16・17・22日運転
のぞみ278,up,◆,9月17・23日運転
のぞみ280,up,◆,9月16・17・22日運転
のぞみ208,up,◆,休日運休・但し、9月18・23日は運転
のぞみ282,up,◆,9月2・8・9・15～17・22・23日運転
のぞみ286,up,◆,9月17・23日運転
のぞみ210,up,☆,N700S車両で運転
のぞみ212,up,◆,休日運休・但し、9月18・23日は運転
こだま824,up,◆,9月3・10・17・18・23・24日運転
のぞみ288,up,◆,9月16・17・22・23日運転
のぞみ290,up,◆,9月17・22・23日運転
のぞみ214,up,◆,休日運休・但し、9月18・23日は運転
のぞみ120,up,◆,9月17・23日運転
のぞみ296,up,◆,9月8・9・15～17・22日運転
のぞみ298,up,◆,9月16・17・22・23日運転
のぞみ216,up,◆,休日運休・但し、9月18・19・23・25日は運転
のぞみ300,up,◆,9月17・23日運転
のぞみ304,up,◆,9月3・8～10・15～17・22・23日運転
のぞみ218,up,◆,休日と9月17・23日は運休・但し、9月18日は運転
のぞみ124,up,◆,9月17・23日運転
のぞみ306,up,◆,9月17日運転
のぞみ308,up,◆,9月16・17・22・23日運転
のぞみ310,up,◆,9月17・23日運転
のぞみ312,up,◆,9月16・17・22・23日運転
のぞみ126,up,◆,9月17・23日運転
のぞみ318,up,◆,9月16・17・19・22・23・25日運転
のぞみ220,up,◆,休日運休・但し、9月18・23日は運転
のぞみ322,up,◆,9月3日運転
のぞみ128,up,◆,9月10・17・18・23・24日運転
のぞみ324,up,◆,9月16・17・19・22・23・25日運転
のぞみ326,up,◆,9月17・25日運転
のぞみ222,up,◆,9月17・23日は運休
のぞみ130,up,◆,9月17・23日運転
のぞみ132,up,◆,9月23日運転
のぞみ332,up,◆,9月2・16・17・19・22・23・25日運転
ひかり648,up,☆,N700S車両で運転
のぞみ338,up,◆,9月16・18・19・22・24・25日運転
のぞみ134,up,◆,9月17・23日運転
のぞみ340,up,◆,9月19・25日運転
のぞみ342,up,◆,9月19・25日運転
こだま724,up,☆,N700S車両で運転
のぞみ344,up,◆,9月17日運転
のぞみ348,up,◆,9月16・19・22・25日運転
のぞみ352,up,◆,9月23日運転
のぞみ354,up,◆,9月9・16・18・19・22・24・25・30日運転
のぞみ140,up,◆,9月17・23日運転
のぞみ356,up,◆,9月19・25日運転
のぞみ358,up,◆,9月16・19・25日運転
のぞみ362,up,◆,9月19・25日運転
のぞみ144,up,◆,9月17・23日運転
のぞみ364,up,◆,9月16・19・22・25日運転
のぞみ366,up,◆,9月19・25日運転
のぞみ370,up,◆,9月2～4・9～11・16・18・19・22・24・25・30日運転
のぞみ372,up,◆,9月8・16・19・25日運転
のぞみ374,up,◆,9月19・22・25日運転
のぞみ228,up,◆,9月29日は運休
のぞみ148,up,◆,9月25日運転
のぞみ376,up,◆,9月16・17・19・23・25日運転
のぞみ378,up,◆,9月19・25日運転
のぞみ380,up,◆,9月16・17・19・22・23・25日運転
のぞみ382,up,◆,9月19・25日運転
のぞみ384,up,◆,9月19・25日運転
のぞみ386,up,◆,9月9・18・19・24・25・30日運転
のぞみ388,up,◆,9月4・11・16・18・19・22・24・25日運転
のぞみ390,up,◆,9月16・19・22・25日運転
のぞみ230,up,◆,9月19・25日は運休
のぞみ154,up,◆,9月19・25日運転
のぞみ392,up,◆,9月19・23・25日運転
のぞみ394,up,◆,9月4・11・16・19・22・25・30日運転
のぞみ396,up,◆,9月16・17・19・25日運転
のぞみ398,up,◆,9月19・25日運転
のぞみ400,up,◆,9月2・4・9・11・16～18・22～24・30日運転
のぞみ158,up,◆,9月19・25日運転
のぞみ402,up,◆,9月15・19・25日運転
のぞみ404,up,◆,9月16・19・22・25日運転
のぞみ234,up,◆,9月19・25日は運休
のぞみ160,up,◆,9月19・25日運転
のぞみ406,up,◆,9月16・19・25日運転
のぞみ408,up,◆,9月16・22・30日運転
のぞみ236,up,☆,N700S車両で運転
のぞみ410,up,◆,9月4・8・9・11・16・18・19・22・24・25日運転
のぞみ412,up,◆,9月19・25日運転
のぞみ414,up,◆,9月2・4・9・11・15・16・18・22・30日運転
のぞみ164,up,◆,9月19・25日運転
のぞみ238,up,◆,土曜運休・但し、9月24日は運転
のぞみ416,up,◆,9月16・19・22・25日運転
のぞみ240,up,◆,9月11・16・19・22・25日は運休
のぞみ166,up,◆,9月16・19・22・25日運転
のぞみ166,up,◆,9月11日運転
のぞみ418,up,◆,9月19・25日運転
のぞみ420,up,◆,9月16・22日運転
のぞみ168,up,◆,9月19・25日運転
のぞみ422,up,◆,9月9・16・19・22・24・25日運転
のぞみ424,up,◆,9月16・22日運転
のぞみ426,up,◆,9月2・4・9・11・15・16・18・19・22・24・25・30日運転
のぞみ428,up,◆,9月16・19・22・25日運転
こだま748,up,☆,N700S車両で運転
のぞみ244,up,◆,土曜と9月9・11・16・17・19・22・25・30日は運休・但し、9月24日は運転
のぞみ170,up,◆,9月19・25日運転
のぞみ170,up,◆,9月9・11・16・17・22・30日運転
のぞみ430,up,◆,9月2・16・19・22・25日運転
のぞみ432,up,◆,9月16・22日運転
のぞみ246,up,☆,N700S車両で運転
のぞみ434,up,◆,9月9・16・19・22・25日運転
のぞみ436,up,◆,9月16・19・22・25日運転
のぞみ438,up,◆,9月16・19・22・25日運転
のぞみ440,up,◆,9月16・19・22・25日運転
のぞみ248,up,◆,9月2・4・11・15・22日運転
のぞみ174,up,◆,9月19・25日運転
のぞみ174,up,◆,9月9・16・18・24・30日運転
のぞみ442,up,◆,9月16・19・22・25日運転
のぞみ444,up,◆,9月2・9日運転
のぞみ446,up,◆,9月4・8・11・16・18・19・22・24・25・30日運転
のぞみ448,up,◆,9月16・19・22・25日運転
のぞみ250,up,◆,土曜と9月16・19・22・25日は運休・但し、9月17・24日は運転
のぞみ178,up,◆,9月16・19・22・25日運転
のぞみ450,up,◆,9月16・19・22・25日運転
のぞみ452,up,◆,9月16・18・19・22・25日運転
こだま754,up,☆,N700S車両で運転
のぞみ454,up,◆,9月2・4・9・11・16・18・22・24日運転
のぞみ458,up,◆,9月4日運転
のぞみ182,up,◆,9・11・16・19・22・25・30日運転
のぞみ254,up,◆,9月2・16・18・19・22・24・25日運転
のぞみ460,up,◆,9月3・4・7～17・19～23・25・26・30日運転
のぞみ462,up,◆,9月16・18・19・24・25日運転
のぞみ464,up,◆,9月2・4・9・11・16～19・22～25日運転
ひかり668,up,☆,N700S車両で運転
のぞみ466,up,◆,9月16・18・19・22・25日運転
のぞみ468,up,◆,9月2～4・8～11・15・17～19・23～25・30日運転
のぞみ470,up,◆,9月2・4・9・11・18・24・30日運転
のぞみ186,up,◆,9月16・19・22・25日運転